,Place,Date,Temperature,Humidity
1093,DEUSTU,2020-03-15 07:00:10,"16,0","55,94"
1094,DEUSTU,2020-03-15 07:00:10,"16,4","55,91"
1095,DEUSTU,2020-03-15 07:00:10,"16,7","54,80"
1096,DEUSTU,2020-03-15 07:00:10,"16,3","51,53"
1097,DEUSTU,2020-03-15 07:00:10,"16,5","46,55"
1098,DEUSTU,2020-03-15 07:00:10,"16,6","46,93"
1099,DEUSTU,2020-03-15 07:00:10,"17,1","45,42"
1100,DEUSTU,2020-03-15 07:00:10,"17,5","44,21"
1101,DEUSTU,2020-03-15 07:00:10,"16,9","44,92"
1102,DEUSTU,2020-03-15 07:00:10,"16,5","46,48"
1103,DEUSTU,2020-03-15 07:00:10,"16,4","48,63"
1104,DEUSTU,2020-03-15 07:00:10,"16,2","50,98"
1105,DEUSTU,2020-03-15 07:00:10,"15,5","52,79"
1106,DEUSTU,2020-03-15 07:00:10,"15,1","50,26"
1107,DEUSTU,2020-03-15 07:00:10,"14,9","48,63"
1108,DEUSTU,2020-03-15 07:00:10,"15,1","45,01"
1109,DEUSTU,2020-03-15 07:00:10,"15,1","46,07"
1110,DEUSTU,2020-03-15 07:00:10,"14,8","50,00"
1111,DEUSTU,2020-03-15 07:00:10,"14,5","52,04"
1112,DEUSTU,2020-03-15 07:00:10,"14,4","49,48"
1113,DEUSTU,2020-03-15 07:00:10,"14,2","48,88"
1114,DEUSTU,2020-03-15 07:00:10,"14,0","51,07"
1115,DEUSTU,2020-03-15 07:00:10,"13,8","54,93"
1116,DEUSTU,2020-03-15 07:00:10,"13,1","62,66"
1117,DEUSTU,2020-03-15 07:00:10,"12,3","68,44"
1118,DEUSTU,2020-03-15 07:00:10,"12,0","70,62"
1119,DEUSTU,2020-03-15 07:00:10,"11,6","72,87"
1120,DEUSTU,2020-03-15 07:00:10,"11,2","74,81"
1121,DEUSTU,2020-03-15 07:00:10,"10,9","75,95"
1122,DEUSTU,2020-03-15 07:00:10,"10,7","77,02"
1123,DEUSTU,2020-03-15 07:00:10,"10,6","77,60"
1124,DEUSTU,2020-03-15 07:00:10,"10,5","77,37"
1125,DEUSTU,2020-03-15 07:00:10,"10,3","77,52"
1126,DEUSTU,2020-03-15 07:00:10,"10,1","78,59"
1127,DEUSTU,2020-03-15 07:00:10,"9,8","79,63"
1128,DEUSTU,2020-03-15 07:00:10,"9,7","80,40"
1129,DEUSTU,2020-03-15 07:00:10,"9,5","80,60"
1130,DEUSTU,2020-03-15 07:00:10,"9,6","79,59"
1131,DEUSTU,2020-03-15 07:00:10,"9,9","77,71"
1132,DEUSTU,2020-03-15 07:00:10,"10,3","76,61"
1133,DEUSTU,2020-03-15 07:00:10,"10,5","75,63"
1134,DEUSTU,2020-03-15 07:00:10,"10,7","74,36"
1135,DEUSTU,2020-03-15 07:00:10,"10,9","73,26"
1136,DEUSTU,2020-03-15 07:00:10,"10,9","72,91"
1137,DEUSTU,2020-03-15 07:00:10,"10,7","74,49"
1138,DEUSTU,2020-03-15 07:00:10,"10,6","74,12"
1139,DEUSTU,2020-03-15 07:00:10,"10,2","76,95"
1140,DEUSTU,2020-03-15 07:00:10,"9,8","78,65"
1141,DEUSTU,2020-03-15 07:00:10,"9,8","77,50"
1142,DEUSTU,2020-03-15 07:00:10,"10,3","74,41"
1143,DEUSTU,2020-03-15 07:00:10,"10,7","72,14"
1144,DEUSTU,2020-03-15 07:00:10,"10,8","71,76"
1145,DEUSTU,2020-03-15 07:00:10,"10,6","72,53"
1146,DEUSTU,2020-03-15 07:00:10,"10,8","70,06"
1147,DEUSTU,2020-03-15 07:00:10,"10,7","70,02"
1148,DEUSTU,2020-03-15 07:00:10,"10,5","72,22"
1149,DEUSTU,2020-03-15 07:00:10,"10,3","73,55"
1150,DEUSTU,2020-03-15 07:00:10,"10,5","72,20"
1151,DEUSTU,2020-03-15 07:00:10,"11,2","68,64"
1152,DEUSTU,2020-03-15 07:00:10,"11,1","69,97"
1153,DEUSTU,2020-03-15 07:00:10,"10,7","72,05"
1154,DEUSTU,2020-03-15 07:00:10,"10,5","72,12"
1155,DEUSTU,2020-03-15 07:00:10,"11,3","66,43"
1156,DEUSTU,2020-03-15 07:00:10,"11,3","68,59"
1157,DEUSTU,2020-03-15 07:00:10,"11,2","68,26"
1158,DEUSTU,2020-03-15 07:00:10,"11,5","67,15"
1159,DEUSTU,2020-03-15 07:00:10,"10,8","70,25"
1160,DEUSTU,2020-03-15 07:00:10,"11,4","65,95"
1161,DEUSTU,2020-03-15 07:00:10,"11,9","64,13"
1162,DEUSTU,2020-03-15 07:00:10,"11,2","67,51"
1163,DEUSTU,2020-03-15 07:00:10,"11,3","65,83"
1164,DEUSTU,2020-03-15 07:00:10,"10,9","79,18"
1165,DEUSTU,2020-03-15 07:00:10,"11,6","65,01"
1166,DEUSTU,2020-03-15 07:00:10,"12,0","62,77"
1167,DEUSTU,2020-03-15 07:00:10,"11,5","65,72"
1168,DEUSTU,2020-03-15 07:00:10,"11,5","64,94"
1169,DEUSTU,2020-03-15 07:00:10,"11,6","64,06"
1170,DEUSTU,2020-03-15 07:00:10,"11,7","62,74"
1171,DEUSTU,2020-03-15 07:00:10,"11,7","63,27"
1172,DEUSTU,2020-03-15 07:00:10,"11,8","61,72"
1173,DEUSTU,2020-03-15 07:00:10,"12,0","61,74"
1174,DEUSTU,2020-03-15 07:00:10,"12,0","61,75"
1175,DEUSTU,2020-03-15 07:00:10,"11,9","62,91"
1176,DEUSTU,2020-03-15 07:00:10,"11,8","62,54"
1177,DEUSTU,2020-03-15 07:00:10,"11,7","62,77"
1178,DEUSTU,2020-03-15 07:00:10,"11,6","62,33"
1179,DEUSTU,2020-03-15 07:00:10,"11,5","62,77"
1180,DEUSTU,2020-03-15 07:00:10,"11,8","61,56"
1181,DEUSTU,2020-03-15 07:00:10,"11,6","62,48"
1182,DEUSTU,2020-03-15 07:00:10,"11,6","62,48"
1183,DEUSTU,2020-03-15 07:00:10,"11,5","62,01"
1184,DEUSTU,2020-03-15 07:00:10,"11,5","61,83"
1185,DEUSTU,2020-03-15 07:00:10,"11,6","62,07"
1186,DEUSTU,2020-03-15 07:00:10,"11,6","61,63"
1187,DEUSTU,2020-03-15 07:00:10,"11,6","60,42"
1188,DEUSTU,2020-03-15 07:00:10,"11,6","59,77"
1189,DEUSTU,2020-03-15 07:00:10,"11,5","59,59"
1190,DEUSTU,2020-03-15 07:00:10,"11,6","58,17"
1191,DEUSTU,2020-03-15 07:00:10,"11,5","58,42"
1192,DEUSTU,2020-03-15 07:00:10,"11,5","59,37"
1193,DEUSTU,2020-03-15 07:00:10,"11,5","58,36"
1194,DEUSTU,2020-03-15 07:00:10,"11,7","56,95"
1195,DEUSTU,2020-03-15 07:00:10,"11,5","58,32"
1196,DEUSTU,2020-03-15 07:00:10,"11,7","56,68"
1197,DEUSTU,2020-03-15 07:00:10,"11,7","56,48"
1198,DEUSTU,2020-03-15 07:00:10,"11,8","55,78"
1199,DEUSTU,2020-03-15 07:00:10,"11,8","55,98"
1200,DEUSTU,2020-03-15 07:00:10,"11,9","54,77"
1201,DEUSTU,2020-03-15 07:00:10,"12,0","54,36"
1202,DEUSTU,2020-03-15 07:00:10,"11,8","55,35"
1203,DEUSTU,2020-03-15 07:00:10,"11,8","55,89"
1204,DEUSTU,2020-03-15 07:00:10,"11,7","56,82"
1205,DEUSTU,2020-03-15 07:00:10,"11,8","56,02"
1206,DEUSTU,2020-03-15 07:00:10,"11,8","56,90"
1207,DEUSTU,2020-03-15 07:00:10,"12,2","55,72"
1208,DEUSTU,2020-03-15 07:00:10,"12,3","56,13"
1209,DEUSTU,2020-03-15 07:00:10,"12,3","56,15"
1210,DEUSTU,2020-03-15 07:00:10,"12,2","56,84"
1211,DEUSTU,2020-03-15 07:00:10,"12,4","56,08"
1212,DEUSTU,2020-03-15 07:00:10,"12,5","55,70"
1213,DEUSTU,2020-03-15 07:00:10,"12,4","55,77"
1214,DEUSTU,2020-03-15 07:00:10,"12,4","56,06"
1215,DEUSTU,2020-03-15 07:00:10,"12,6","54,72"
1216,DEUSTU,2020-03-15 07:00:10,"13,0","52,84"
1217,DEUSTU,2020-03-15 07:00:10,"13,2","52,06"
1218,DEUSTU,2020-03-15 07:00:10,"13,5","50,50"
1219,DEUSTU,2020-03-15 07:00:10,"13,9","49,26"
1220,DEUSTU,2020-03-15 07:00:10,"14,4","47,18"
1221,DEUSTU,2020-03-15 07:00:10,"14,6","46,92"
1222,DEUSTU,2020-03-15 07:00:10,"14,9","45,30"
1223,DEUSTU,2020-03-15 07:00:10,"15,3","43,89"
1224,DEUSTU,2020-03-15 07:00:10,"15,2","44,41"
1225,DEUSTU,2020-03-15 07:00:10,"15,0","44,84"
1226,DEUSTU,2020-03-15 07:00:10,"15,1","45,49"
1227,DEUSTU,2020-03-15 07:00:10,"15,3","45,93"
1228,DEUSTU,2020-03-15 07:00:10,"15,7","45,51"
1229,DEUSTU,2020-03-15 07:00:10,"15,8","44,96"
1230,DEUSTU,2020-03-15 07:00:10,"16,1","44,56"
1231,DEUSTU,2020-03-15 07:00:10,"16,3","44,10"
1232,DEUSTU,2020-03-15 07:00:10,"16,8","43,24"
1233,DEUSTU,2020-03-15 07:00:10,"17,1","42,67"
1234,DEUSTU,2020-03-15 07:00:10,"17,4","42,15"
1235,DEUSTU,2020-03-15 07:00:10,"17,6","42,18"
1236,DEUSTU,2020-03-15 07:00:10,"17,7","41,68"
1237,DEUSTU,2020-03-15 07:00:10,"17,8","42,07"
1238,DEUSTU,2020-03-15 07:00:10,"17,6","42,26"
1239,DEUSTU,2020-03-15 07:00:10,"17,7","42,37"
1240,DEUSTU,2020-03-15 07:00:10,"17,8","42,77"
1241,DEUSTU,2020-03-15 07:00:10,"18,0","42,29"
1242,DEUSTU,2020-03-15 07:00:10,"18,1","43,81"
1243,DEUSTU,2020-03-15 07:00:10,"18,1","43,12"
1244,DEUSTU,2020-03-15 07:00:10,"18,1","43,33"
1245,DEUSTU,2020-03-15 07:00:10,"18,1","43,54"
1246,DEUSTU,2020-03-15 07:00:10,"17,6","47,91"
1247,DEUSTU,2020-03-15 07:00:10,"14,3","68,22"
1248,DEUSTU,2020-03-15 07:00:10,"13,0","72,34"
1249,DEUSTU,2020-03-15 07:00:10,"12,7","71,39"
1250,DEUSTU,2020-03-15 07:00:10,"12,7","70,87"
1251,DEUSTU,2020-03-15 07:00:10,"12,4","70,65"
1252,DEUSTU,2020-03-15 07:00:10,"12,4","69,13"
1253,DEUSTU,2020-03-15 07:00:10,"12,5","66,70"
1254,DEUSTU,2020-03-15 07:00:10,"12,7","64,62"
1255,DEUSTU,2020-03-15 07:00:10,"12,8","63,88"
1256,DEUSTU,2020-03-15 07:00:10,"12,9","64,25"
1257,DEUSTU,2020-03-15 07:00:10,"12,9","64,32"
1258,DEUSTU,2020-03-15 07:00:10,"12,9","63,48"
1259,DEUSTU,2020-03-15 07:00:10,"13,0","62,91"
1260,DEUSTU,2020-03-15 07:00:10,"13,1","58,50"
1261,DEUSTU,2020-03-15 07:00:10,"13,2","57,86"
1262,DEUSTU,2020-03-15 07:00:10,"13,2","57,56"
1263,DEUSTU,2020-03-15 07:00:10,"13,2","56,30"
1264,DEUSTU,2020-03-15 07:00:10,"13,0","56,24"
1265,DEUSTU,2020-03-15 07:00:10,"12,7","59,89"
1266,DEUSTU,2020-03-15 07:00:10,"12,4","63,36"
1267,DEUSTU,2020-03-15 07:00:10,"12,2","66,51"
1268,DEUSTU,2020-03-15 07:00:10,"12,1","67,23"
1269,DEUSTU,2020-03-15 07:00:10,"11,9","68,99"
1270,DEUSTU,2020-03-15 07:00:10,"11,6","71,96"
1271,DEUSTU,2020-03-15 07:00:10,"11,3","73,89"
1272,DEUSTU,2020-03-15 07:00:10,"11,1","75,77"
1273,DEUSTU,2020-03-15 07:00:10,"11,0","77,16"
1274,DEUSTU,2020-03-15 07:00:10,"10,8","79,15"
1275,DEUSTU,2020-03-15 07:00:10,"10,9","78,40"
1276,DEUSTU,2020-03-15 07:00:10,"10,9","78,76"
1277,DEUSTU,2020-03-15 07:00:10,"10,9","80,80"
1278,DEUSTU,2020-03-15 07:00:10,"10,7","81,90"
1279,DEUSTU,2020-03-15 07:00:10,"10,7","80,80"
1280,DEUSTU,2020-03-15 07:00:10,"10,8","78,87"
1281,DEUSTU,2020-03-15 07:00:10,"10,9","74,59"
1282,DEUSTU,2020-03-15 07:00:10,"11,6","62,70"
1283,DEUSTU,2020-03-15 07:00:10,"11,9","59,12"
1284,DEUSTU,2020-03-15 07:00:10,"12,0","57,47"
1285,DEUSTU,2020-03-15 07:00:10,"11,9","57,40"
1286,DEUSTU,2020-03-15 07:00:10,"11,9","57,69"
1287,DEUSTU,2020-03-15 07:00:10,"11,8","57,62"
1288,DEUSTU,2020-03-15 07:00:10,"11,9","55,81"
1289,DEUSTU,2020-03-15 07:00:10,"12,0","54,06"
1290,DEUSTU,2020-03-15 07:00:10,"12,1","53,37"
1291,DEUSTU,2020-03-15 07:00:10,"12,1","52,99"
1292,DEUSTU,2020-03-15 07:00:10,"12,1","53,04"
1293,DEUSTU,2020-03-15 07:00:10,"12,1","54,08"
1294,DEUSTU,2020-03-15 07:00:10,"12,1","54,37"
1295,DEUSTU,2020-03-15 07:00:10,"12,1","55,19"
1296,DEUSTU,2020-03-15 07:00:10,"12,0","55,51"
1297,DEUSTU,2020-03-15 07:00:10,"11,8","56,36"
1298,DEUSTU,2020-03-15 07:00:10,"11,7","57,22"
1299,DEUSTU,2020-03-15 07:00:10,"11,6","57,55"
1300,DEUSTU,2020-03-15 07:00:10,"11,6","58,37"
1301,DEUSTU,2020-03-15 07:00:10,"10,8","68,30"
1302,DEUSTU,2020-03-15 07:00:10,"10,4","71,57"
1303,DEUSTU,2020-03-15 07:00:10,"10,3","70,43"
1304,DEUSTU,2020-03-15 07:00:10,"10,4","70,17"
1305,DEUSTU,2020-03-15 07:00:10,"10,5","68,93"
1306,DEUSTU,2020-03-15 07:00:10,"10,6","67,62"
1307,DEUSTU,2020-03-15 07:00:10,"10,6","68,52"
1308,DEUSTU,2020-03-15 07:00:10,"10,3","72,85"
1309,DEUSTU,2020-03-15 07:00:10,"9,8","77,98"
1310,DEUSTU,2020-03-15 07:00:10,"9,6","80,10"
1311,DEUSTU,2020-03-15 07:00:10,"9,5","81,40"
1312,DEUSTU,2020-03-15 07:00:10,"9,3","80,90"
1313,DEUSTU,2020-03-15 07:00:10,"9,4","79,10"
1314,DEUSTU,2020-03-15 07:00:10,"9,5","75,91"
1315,DEUSTU,2020-03-15 07:00:10,"9,8","74,11"
1316,DEUSTU,2020-03-15 07:00:10,"10,0","72,67"
1317,DEUSTU,2020-03-15 07:00:10,"10,0","70,60"
1318,DEUSTU,2020-03-15 07:00:10,"10,1","67,95"
1319,DEUSTU,2020-03-15 07:00:10,"10,1","67,25"
1320,DEUSTU,2020-03-15 07:00:10,"10,2","65,80"
1321,DEUSTU,2020-03-15 07:00:10,"10,2","64,30"
1322,DEUSTU,2020-03-15 07:00:10,"10,3","64,03"
1323,DEUSTU,2020-03-15 07:00:10,"10,3","66,07"
1324,DEUSTU,2020-03-15 07:00:10,"10,2","66,58"
1325,DEUSTU,2020-03-15 07:00:10,"10,3","66,73"
1326,DEUSTU,2020-03-15 07:00:10,"10,3","65,88"
1327,DEUSTU,2020-03-15 07:00:10,"10,4","65,79"
1328,DEUSTU,2020-03-15 07:00:10,"10,4","66,19"
1329,DEUSTU,2020-03-15 07:00:10,"10,4","65,49"
1330,DEUSTU,2020-03-15 07:00:10,"10,4","65,48"
1331,DEUSTU,2020-03-15 07:00:10,"10,3","65,32"
1332,DEUSTU,2020-03-15 07:00:10,"10,3","65,58"
1333,DEUSTU,2020-03-15 07:00:10,"10,3","66,33"
1334,DEUSTU,2020-03-15 07:00:10,"10,3","66,76"
1335,DEUSTU,2020-03-15 07:00:10,"10,3","66,38"
1336,DEUSTU,2020-03-15 07:00:10,"10,3","66,87"
1337,DEUSTU,2020-03-15 07:00:10,"10,3","64,87"
1338,DEUSTU,2020-03-15 07:00:10,"10,4","65,53"
1339,DEUSTU,2020-03-15 07:00:10,"10,3","66,51"
1340,DEUSTU,2020-03-15 07:00:10,"10,0","71,28"
1341,DEUSTU,2020-03-15 07:00:10,"9,7","73,14"
1342,DEUSTU,2020-03-15 07:00:10,"9,7","71,84"
1343,DEUSTU,2020-03-15 07:00:10,"9,8","71,98"
1344,DEUSTU,2020-03-15 07:00:10,"9,9","72,26"
1345,DEUSTU,2020-03-15 07:00:10,"9,9","72,56"
1346,DEUSTU,2020-03-15 07:00:10,"10,0","71,85"
1347,DEUSTU,2020-03-15 07:00:10,"10,0","70,73"
1348,DEUSTU,2020-03-15 07:00:10,"10,1","70,81"
1349,DEUSTU,2020-03-15 07:00:10,"9,9","73,46"
1350,DEUSTU,2020-03-15 07:00:10,"10,1","71,87"
1351,DEUSTU,2020-03-15 07:00:10,"10,2","71,21"
1352,DEUSTU,2020-03-15 07:00:10,"10,3","71,34"
1353,DEUSTU,2020-03-15 07:00:10,"10,6","70,54"
1354,DEUSTU,2020-03-15 07:00:10,"10,8","70,90"
1355,DEUSTU,2020-03-15 07:00:10,"10,7","71,57"
1356,DEUSTU,2020-03-15 07:00:10,"10,4","74,61"
1357,DEUSTU,2020-03-15 07:00:10,"9,8","81,30"
1358,DEUSTU,2020-03-15 07:00:10,"9,7","83,30"
1359,DEUSTU,2020-03-15 07:00:10,"9,9","81,60"
1360,DEUSTU,2020-03-15 07:00:10,"10,1","79,60"
1361,DEUSTU,2020-03-15 07:00:10,"10,4","77,37"
1362,DEUSTU,2020-03-15 07:00:10,"10,6","75,72"
1363,DEUSTU,2020-03-15 07:00:10,"10,6","75,43"
1364,DEUSTU,2020-03-15 07:00:10,"10,7","75,91"
1365,DEUSTU,2020-03-15 07:00:10,"10,8","75,69"
1366,DEUSTU,2020-03-15 07:00:10,"11,2","73,16"
1367,DEUSTU,2020-03-15 07:00:10,"11,4","72,03"
1368,DEUSTU,2020-03-15 07:00:10,"11,6","71,94"
1369,DEUSTU,2020-03-15 07:00:10,"11,0","76,51"
1370,DEUSTU,2020-03-15 07:00:10,"10,5","81,00"
1371,DEUSTU,2020-03-15 07:00:10,"10,6","79,15"
1372,DEUSTU,2020-03-15 07:00:10,"10,7","79,64"
1373,DEUSTU,2020-03-15 07:00:10,"10,9","80,20"
1374,DEUSTU,2020-03-15 07:00:10,"10,9","81,30"
1375,DEUSTU,2020-03-15 07:00:10,"10,9","78,50"
1376,DEUSTU,2020-03-15 07:00:10,"11,0","73,94"
1377,DEUSTU,2020-03-15 07:00:10,"11,4","74,28"
1378,DEUSTU,2020-03-15 07:00:10,"11,9","70,78"
1379,DEUSTU,2020-03-15 07:00:10,"12,1","67,16"
1380,DEUSTU,2020-03-15 07:00:10,"12,1","64,34"
1381,DEUSTU,2020-03-15 07:00:10,"12,1","64,32"
1382,DEUSTU,2020-03-15 07:00:10,"12,0","66,01"
1383,DEUSTU,2020-03-15 07:00:10,"12,0","67,11"
1384,DEUSTU,2020-03-15 07:00:10,"12,0","64,51"
1385,DEUSTU,2020-03-15 07:00:10,"12,0","64,07"
1386,DEUSTU,2020-03-15 07:00:10,"12,0","64,01"
1387,DEUSTU,2020-03-15 07:00:10,"12,0","63,41"
1388,DEUSTU,2020-03-15 07:00:10,"12,0","64,11"
1389,DEUSTU,2020-03-15 07:00:10,"12,0","65,15"
1390,DEUSTU,2020-03-15 07:00:10,"12,0","64,43"
1391,DEUSTU,2020-03-15 07:00:10,"12,0","64,61"
1392,DEUSTU,2020-03-15 07:00:10,"12,0","65,74"
1393,DEUSTU,2020-03-15 07:00:10,"12,0","66,41"
1394,DEUSTU,2020-03-15 07:00:10,"11,9","66,14"
1395,DEUSTU,2020-03-15 07:00:10,"11,8","66,98"
1396,DEUSTU,2020-03-15 07:00:10,"11,8","67,10"
1397,DEUSTU,2020-03-15 07:00:10,"11,7","67,38"
1398,DEUSTU,2020-03-15 07:00:10,"11,6","67,60"
1399,DEUSTU,2020-03-15 07:00:10,"11,5","67,94"
1400,DEUSTU,2020-03-15 07:00:10,"11,4","68,47"
1401,DEUSTU,2020-03-15 07:00:10,"11,3","69,89"
1402,DEUSTU,2020-03-15 07:00:10,"11,0","71,87"
1403,DEUSTU,2020-03-15 07:00:10,"10,7","73,54"
1404,DEUSTU,2020-03-15 07:00:10,"10,6","74,12"
1405,DEUSTU,2020-03-15 07:00:10,"10,4","75,13"
1406,DEUSTU,2020-03-15 07:00:10,"10,2","76,14"
1407,DEUSTU,2020-03-15 07:00:10,"9,9","78,54"
1408,DEUSTU,2020-03-15 07:00:10,"9,7","81,40"
1409,DEUSTU,2020-03-15 07:00:10,"9,5","81,70"
1410,DEUSTU,2020-03-15 07:00:10,"9,4","80,70"
1411,DEUSTU,2020-03-15 07:00:10,"9,4","82,00"
1412,DEUSTU,2020-03-15 07:00:10,"9,2","84,50"
1413,DEUSTU,2020-03-15 07:00:10,"9,0","84,60"
1414,DEUSTU,2020-03-15 07:00:10,"8,9","84,70"
1415,DEUSTU,2020-03-15 07:00:10,"8,8","85,00"
1416,DEUSTU,2020-03-15 07:00:10,"8,7","85,10"
1417,DEUSTU,2020-03-15 07:00:10,"8,6","86,00"
1418,DEUSTU,2020-03-15 07:00:10,"8,5","86,40"
1419,DEUSTU,2020-03-15 07:00:10,"8,5","86,40"
1420,DEUSTU,2020-03-15 07:00:10,"8,4","86,70"
1421,DEUSTU,2020-03-15 07:00:10,"8,4","86,80"
1422,DEUSTU,2020-03-15 07:00:10,"8,3","86,60"
1423,DEUSTU,2020-03-15 07:00:10,"8,4","86,20"
1424,DEUSTU,2020-03-15 07:00:10,"8,4","86,50"
1425,DEUSTU,2020-03-15 07:00:10,"7,7","81,00"
1426,DEUSTU,2020-03-15 07:00:10,"8,5","86,60"
1427,DEUSTU,2020-03-15 07:00:10,"8,5","86,30"
1428,DEUSTU,2020-03-15 07:00:10,"8,4","87,20"
1429,DEUSTU,2020-03-15 07:00:10,"8,3","87,40"
1430,DEUSTU,2020-03-15 07:00:10,"8,2","88,00"
1431,DEUSTU,2020-03-15 07:00:10,"8,3","87,60"
1432,DEUSTU,2020-03-15 07:00:10,"8,4","86,90"
1433,DEUSTU,2020-03-15 07:00:10,"8,2","87,00"
1434,DEUSTU,2020-03-15 07:00:10,"8,0","87,40"
1435,DEUSTU,2020-03-15 07:00:10,"7,8","87,90"
1436,DEUSTU,2020-03-15 07:00:10,"7,7","88,10"
1437,DEUSTU,2020-03-15 07:00:10,"7,6","87,90"
1438,DEUSTU,2020-03-15 07:00:10,"7,6","87,90"
1439,DEUSTU,2020-03-15 07:00:10,"7,6","87,60"
1440,DEUSTU,2020-03-15 07:00:10,"7,6","87,40"
1441,DEUSTU,2020-03-15 07:00:10,"7,6","87,60"
1442,DEUSTU,2020-03-15 07:00:10,"7,6","87,60"
1443,DEUSTU,2020-03-15 07:00:10,"7,6","87,70"
1444,DEUSTU,2020-03-15 07:00:10,"7,5","88,00"
1445,DEUSTU,2020-03-15 07:00:10,"7,5","87,90"
1446,DEUSTU,2020-03-15 07:00:10,"7,4","88,30"
1447,DEUSTU,2020-03-15 07:00:10,"7,4","89,00"
1448,DEUSTU,2020-03-15 07:00:10,"7,3","89,20"
1449,DEUSTU,2020-03-15 07:00:10,"7,3","89,00"
1450,DEUSTU,2020-03-15 07:00:10,"7,4","88,90"
1451,DEUSTU,2020-03-15 07:00:10,"7,4","88,80"
1452,DEUSTU,2020-03-15 07:00:10,"7,4","88,80"
1453,DEUSTU,2020-03-15 07:00:10,"7,4","88,90"
1454,DEUSTU,2020-03-15 07:00:10,"7,4","88,30"
1455,DEUSTU,2020-03-15 07:00:10,"7,3","88,00"
1456,DEUSTU,2020-03-15 07:00:10,"7,3","88,00"
1457,DEUSTU,2020-03-15 07:00:10,"7,2","88,20"
1458,DEUSTU,2020-03-15 07:00:10,"7,1","88,50"
1459,DEUSTU,2020-03-15 07:00:10,"7,1","88,10"
1460,DEUSTU,2020-03-15 07:00:10,"5,5","73,49"
1461,DEUSTU,2020-03-15 07:00:10,"7,1","87,90"
1462,DEUSTU,2020-03-15 07:00:10,"7,1","87,80"
1463,DEUSTU,2020-03-15 07:00:10,"7,1","87,50"
1464,DEUSTU,2020-03-15 07:00:10,"7,2","87,60"
1465,DEUSTU,2020-03-15 07:00:10,"7,2","87,50"
1466,DEUSTU,2020-03-15 07:00:10,"7,1","87,40"
1467,DEUSTU,2020-03-15 07:00:10,"7,1","87,40"
1468,DEUSTU,2020-03-15 07:00:10,"7,2","87,10"
1469,DEUSTU,2020-03-15 07:00:10,"7,2","86,90"
1470,DEUSTU,2020-03-15 07:00:10,"7,1","86,70"
1471,DEUSTU,2020-03-15 07:00:10,"7,2","86,90"
1472,DEUSTU,2020-03-15 07:00:10,"7,1","86,90"
1473,DEUSTU,2020-03-15 07:00:10,"7,1","86,80"
1474,DEUSTU,2020-03-15 07:00:10,"7,1","86,60"
1475,DEUSTU,2020-03-15 07:00:10,"7,2","86,50"
1476,DEUSTU,2020-03-15 07:00:10,"7,2","86,20"
1477,DEUSTU,2020-03-15 07:00:10,"7,2","86,00"
1478,DEUSTU,2020-03-15 07:00:10,"7,3","86,20"
1479,DEUSTU,2020-03-15 07:00:10,"7,2","85,90"
1480,DEUSTU,2020-03-15 07:00:10,"7,2","85,90"
1481,DEUSTU,2020-03-15 07:00:10,"7,1","86,50"
1482,DEUSTU,2020-03-15 07:00:10,"7,0","86,80"
1483,DEUSTU,2020-03-15 07:00:10,"6,9","87,60"
1484,DEUSTU,2020-03-15 07:00:10,"7,0","88,00"
1485,DEUSTU,2020-03-15 07:00:10,"6,9","89,20"
1486,DEUSTU,2020-03-15 07:00:10,"6,8","90,40"
1487,DEUSTU,2020-03-15 07:00:10,"6,8","90,40"
1488,DEUSTU,2020-03-15 07:00:10,"6,9","90,20"
1489,DEUSTU,2020-03-15 07:00:10,"6,9","90,40"
1490,DEUSTU,2020-03-15 07:00:10,"6,9","90,10"
1491,DEUSTU,2020-03-15 07:00:10,"6,8","90,00"
1492,DEUSTU,2020-03-15 07:00:10,"6,9","89,80"
1493,DEUSTU,2020-03-15 07:00:10,"7,0","89,60"
1494,DEUSTU,2020-03-15 07:00:10,"7,2","89,10"
1495,DEUSTU,2020-03-15 07:00:10,"7,3","87,00"
1496,DEUSTU,2020-03-15 07:00:10,"7,4","85,90"
1497,DEUSTU,2020-03-15 07:00:10,"7,6","85,60"
1498,DEUSTU,2020-03-15 07:00:10,"7,7","85,70"
1499,DEUSTU,2020-03-15 07:00:10,"7,9","85,50"
1500,DEUSTU,2020-03-15 07:00:10,"8,2","84,30"
1501,DEUSTU,2020-03-15 07:00:10,"8,4","84,00"
1502,DEUSTU,2020-03-15 07:00:10,"8,4","84,30"
1503,DEUSTU,2020-03-15 07:00:10,"8,5","84,20"
1504,DEUSTU,2020-03-15 07:00:10,"8,7","83,70"
1505,DEUSTU,2020-03-15 07:00:10,"8,8","83,00"
1506,DEUSTU,2020-03-15 07:00:10,"9,1","81,50"
1507,DEUSTU,2020-03-15 07:00:10,"9,4","79,75"
1508,DEUSTU,2020-03-15 07:00:10,"9,7","79,10"
1509,DEUSTU,2020-03-15 07:00:10,"9,9","78,95"
1510,DEUSTU,2020-03-15 07:00:10,"10,0","78,69"
1511,DEUSTU,2020-03-15 07:00:10,"10,2","76,33"
1512,DEUSTU,2020-03-15 07:00:10,"10,6","75,03"
1513,DEUSTU,2020-03-15 07:00:10,"10,9","73,58"
1514,DEUSTU,2020-03-15 07:00:10,"11,4","72,11"
1515,DEUSTU,2020-03-15 07:00:10,"11,7","68,29"
